src_ip,dst_ip,src_port,dst_port,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
245.234.7.140,53.235.30.241,51189,80,2023/12/22 18:43,30832219,55.07226061,1.005441743,0.454070464,0.551371278,14,17,780,918,78,54,55.71428571,6.180945044,54,54,54,0,78,54,54.77419355,4.240432703,17.98126951,280,340,20,0,1027740.633,29107446,4,5218506.018,30829149,29107446,330,2371473,7723896.047,30828787,29110626,11,1926799.188,7024349.565,0,0,0,0,1,0,0,0,0,0,0,1.214285714,54.77419355,65535,8576,1000830,186,422656,422171.74,29107336,38186,7699424.5,12364664.12,0,0,0,0,0,0,55.71428571,54,0,14,17,780,918
245.234.7.140,53.235.30.54,51204,80,2023/12/22 18:43,30208938,20.58993269,0.364130642,0.198616714,0.165513928,6,5,348,274,78,54,58,8.94427191,58,54,54.8,1.6,78,54,56.54545455,6.880322883,47.33884298,120,100,20,0,3020893.8,29149895,230,8714694.741,30205724,29149895,3657,6041144.8,11560628.7,30205603,29153493,3410,7551400.75,12478312,0,0,0,0,1,0,0,0,0,0,0,0.833333333,56.54545455,65535,0,998943,322,347730.3333,460820.8474,29149511,43834,10064147.33,13501023.7,0,0,0,0,0,0,58,54.8,0,6,5,348,274
245.234.7.140,53.235.30.54,51205,80,2023/12/22 18:43,30208618,20.5901508,0.3641345,0.198618818,0.165515682,6,5,348,274,78,54,58,8.94427191,58,54,54.8,1.6,78,54,56.54545455,6.880322883,47.33884298,120,100,20,0,3020861.8,29148899,286,8714373.903,30205391,29148899,3323,6041078.2,11560162.29,30205605,29152466,3649,7551401.25,12477714.66,0,0,0,0,1,0,0,0,0,0,0,0.833333333,56.54545455,65535,0,999037,310,348181,460589.36,29148559,45172,10064274,13500245.45,0,0,0,0,0,0,58,54.8,0,6,5,348,274
245.234.7.140,53.235.30.46,51206,80,2023/12/22 18:43,30183225,46.58216609,0.695750703,0.39757183,0.298178873,12,9,804,602,78,66,67,3.31662479,74,66,66.88888889,2.514157444,78,66,66.95238095,2.999622047,8.997732426,240,180,20,0,1509161.25,29000221,26,6310601.526,30179895,29000221,3657,2743626.818,8307848.397,30179615,29003695,26,3772451.875,9541859.373,0,0,0,0,1,0,0,0,0,0,0,0.75,66.95238095,65535,2252,1002087,372,191386,363309.6089,29000077,15970,5024632.167,10727954.44,0,0,0,0,0,0,67,66.88888889,0,12,9,804,602
245.234.7.168,52.206.170.48,24245,56374,2023/12/22 18:43,32819,2559.492977,60.94030897,30.47015448,30.47015448,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.140,53.235.30.46,51207,80,2023/12/22 18:43,30161355,40.05125101,0.596790164,0.331550091,0.265240073,10,8,672,536,78,66,67.2,3.6,74,66,67,2.645751311,78,66,67.11111111,3.212629399,10.32098765,200,160,20,0,1774197.353,29008526,222,6812580.165,30157985,29008526,3985,3350887.222,9076517.657,30156408,29012118,664,4308058.286,10090994.37,0,0,0,0,1,0,0,0,0,0,0,0.8,67.11111111,65535,2252,1000268,3815,225879,388101.8602,29008304,17008,6026058.2,11497150.56,0,0,0,0,0,0,67.2,67,0,10,8,672,536
245.234.7.140,53.235.30.46,51208,80,2023/12/22 18:43,30160678,40.05215002,0.59680356,0.331557533,0.265246027,10,8,672,536,78,66,67.2,3.6,74,66,67,2.645751311,78,66,67.11111111,3.212629399,10.32098765,200,160,20,0,1774157.529,29008859,185,6812668.742,30157322,29008859,3654,3350813.556,9076655.177,30156371,29012400,321,4308053,10091103.57,0,0,0,0,1,0,0,0,0,0,0,0.8,67.11111111,65535,2252,999679,342,187851.6667,364062.9896,29008674,5302,5022547.5,10732767.6,0,0,0,0,0,0,67.2,67,0,10,8,672,536
245.234.7.140,53.235.30.54,51209,80,2023/12/22 18:43,30160834,20.6227719,0.3647114,0.198933491,0.165777909,6,5,348,274,78,54,58,8.94427191,58,54,54.8,1.6,78,54,56.54545455,6.880322883,47.33884298,120,100,20,0,3016083.4,29140595,128,8713233.456,30157579,29140595,3652,6031515.8,11560939.35,30155863,29144107,5654,7538965.75,12480313.39,0,0,0,0,1,0,0,0,0,0,0,0.833333333,56.54545455,65535,0,998540,128,499334,499206,29140338,998669,15069503.5,14070834.5,0,0,0,0,0,0,58,54.8,0,6,5,348,274
245.234.7.140,46.30.21.23,51210,80,2023/12/22 18:43,30162879,57.55418772,0.861986682,0.331533339,0.530453343,10,16,672,1064,78,66,67.2,3.6,74,66,66.5,1.936491673,78,66,66.76923077,2.72181631,7.408284024,200,320,20,0,1206515.16,30124745,11,5902909.406,30162879,30124745,331,3351431,9465796.504,30156935,30131312,11,2010462.333,7515613.661,0,0,0,0,1,0,0,0,0,0,0,1.6,66.76923077,65535,3216,6347,5003,5635.666667,551.4981616,30124489,5060,7535413,13041809.12,0,0,0,0,0,0,67.2,66.5,0,10,16,672,1064
245.234.7.140,53.235.30.46,51211,80,2023/12/22 18:43,30152115,31.30791986,0.464312371,0.232156185,0.232156185,7,7,474,470,78,66,67.71428571,4.199125273,74,66,67.14285714,2.799416849,78,66,67.42857143,3.579989739,12.81632653,140,140,20,0,2319393.462,29060600,0,7724032.201,30148628,29060600,0,5024771.333,10755111.84,30148617,29064329,12,5024769.5,10756789.73,0,0,0,0,1,0,0,0,0,0,0,1,67.42857143,65535,1716,1000224,149,268204.5,423220.6636,29060358,17779,7533280,12434904.48,0,0,0,0,0,0,67.71428571,67.14285714,0,7,7,474,470
245.234.7.140,53.235.30.241,51212,80,2023/12/22 18:43,30147821,68.52899916,1.028266686,0.464378504,0.563888183,14,17,936,1130,78,66,66.85714286,3.090472522,74,66,66.47058824,1.882352941,78,66,66.64516129,2.508673819,6.293444329,280,340,20,0,1004926.233,29063589,-19,5213456.293,30144320,29063589,330,2318793.846,7725096.105,30143346,29067485,11,1883959.125,7022904.764,0,0,0,0,1,0,0,0,0,0,0,1.214285714,66.64516129,65535,1984,1002247,566,350762,461101.9429,29063194,49237,10038247.67,13458294.23,0,0,0,0,0,0,66.85714286,66.47058824,0,14,17,936,1130
245.234.7.140,53.235.30.241,51213,80,2023/12/22 18:43,30147582,55.39416063,0.829253902,0.364871717,0.464382185,11,14,738,932,78,66,67.09090909,3.449757447,74,66,66.57142857,2.060315015,78,66,66.8,2.771281292,7.68,220,280,20,0,1256149.25,29115384,1,5812443.12,30143990,29115384,1,3014399,8705354.554,30143086,29119098,12,2318698.923,7741110.388,0,0,0,0,1,0,0,0,0,0,0,1.272727273,66.8,65535,1716,995823,154,335943,466630.0616,29115262,12134,10040968.33,13493535.88,0,0,0,0,0,0,67.09090909,66.57142857,0,11,14,738,932
245.234.7.140,53.235.30.241,51216,80,2023/12/22 18:43,30085658,24.79586785,0.365622716,0.199430573,0.166192144,6,5,408,338,78,66,68,4.472135955,74,66,67.6,3.2,78,66,67.81818182,3.950101997,15.60330579,120,100,20,0,3008565.8,29061612,267,8689454.764,30082247,29061612,3982,6016449.4,11529034.77,30081943,29065328,630,7520485.75,12445551.41,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,65535,1716,1001435,267,337299,469632.5593,29061307,10356,10024325,13467256.86,0,0,0,0,0,0,68,67.6,0,6,5,408,338
245.234.7.140,53.235.30.241,51217,80,2023/12/22 18:43,30010139,31.45603558,0.466509002,0.233254501,0.233254501,7,7,474,470,78,66,67.71428571,4.199125273,74,66,67.14285714,2.799416849,78,66,67.42857143,3.579989739,12.81632653,140,140,20,0,2308472.231,28997514,1,7709021.404,30006536,28997514,1,5001089.333,10737705.7,30006648,29001414,13,5001108,10739454.5,0,0,0,0,1,0,0,0,0,0,0,1,67.42857143,65535,1716,999131,1,499566,499565,28997217,999427,14998322,13998895,0,0,0,0,0,0,67.71428571,67.14285714,0,7,7,474,470
245.234.7.140,53.235.30.241,51218,80,2023/12/22 18:43,30010111,27.05754737,0.399865232,0.199932616,0.199932616,6,6,408,404,78,66,68,4.472135955,74,66,67.33333333,2.98142397,78,66,67.66666667,3.815174381,14.55555556,120,120,20,0,2728191.909,28997188,11,8311892.736,30006533,28997188,658,6001306.6,11504422.12,30006608,29001035,11,6001321.6,11506356.17,0,0,0,0,1,0,0,0,0,0,0,1,67.66666667,65535,1716,999510,427,499968.5,499541.5,28996919,999352,14998135.5,13998783.5,0,0,0,0,0,0,68,67.33333333,0,6,6,408,404
245.234.7.175,181.66.245.216,64214,80,2023/12/22 18:43,4138867,63.78557224,0.966448064,0.483224032,0.483224032,2,2,132,132,66,66,66,0,66,66,66,0,66,66,66,0,0,40,40,20,0,1379622.333,4135634,276,1948794.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,66,65535,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,2,132,132
245.234.7.140,168.251.40.210,51010,17166,2023/12/22 18:44,286957,1149.998083,17.42421338,10.45452803,6.969685354,3,2,198,132,66,66,66,0,66,66,66,0,66,66,66,0,0,60,40,20,0,71739.25,236680,198,97334.60022,286957,236878,50079,143478.5,93399.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,66,65535,16633,0,0,0,0,236680,49446,143063,93617,0,0,0,0,0,0,66,66,0,3,2,198,132
245.234.7.145,163.226.183.159,3641,53587,2023/12/22 18:44,120587440,159.1044639,2.877579954,1.874158702,1.003421252,226,121,12216,6970,66,54,54.05309735,0.796460177,74,54,57.60330579,6.071855325,74,54,55.29106628,4.016393749,16.13141875,4520,2420,20,0,348518.6127,14112173,0,1191158.62,120587440,14225032,0,535944.1778,1466884.936,119202779,14250236,1071,993356.4917,2222996.091,0,0,0,0,1,0,0,0,0,0,0,0.53539823,55.29106628,65300,17680,13999314,12869,894156.9725,1882979.902,14111749,6786,814635.843,1707961.71,0,0,0,0,0,0,54.05309735,57.60330579,0,226,121,12216,6970
245.234.7.168,108.193.57.241,24245,31930,2023/12/22 18:44,6020621,20.9280737,0.498287469,0.498287469,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3010310.5,4009569,2011052,999258.5,6020621,4009569,2011052,3010310.5,999258.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2011052,1998517,2004784.5,6267.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.168,189.81.241.69,24245,47056,2023/12/22 18:44,6017201,20.9399686,0.498570681,0.498570681,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3008600.5,4009612,2007589,1001011.5,6017201,4009612,2007589,3008600.5,1001011.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2007589,2002023,2004806,2783,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.145,163.224.76.32,3964,47226,2023/12/22 18:44,125831921,52.26018921,0.921864651,0.635768725,0.286095926,80,36,4320,2256,54,54,54,0,74,54,62.66666667,8.299933065,74,54,56.68965517,6.120082534,37.45541023,1600,720,20,0,1094190.617,38048913,0,4327363.225,125831921,38110887,0,1592809.127,5151700.233,87547415,22557682,1372,2501354.714,4354822.4,0,0,0,0,1,0,0,0,0,0,0,0.45,56.68965517,65167,17424,22313773,30520,2582602.375,4427099.143,37986939,10718,2873623.548,6779391.31,0,0,0,0,0,0,54,62.66666667,0,80,36,4320,2256
245.234.7.50,40.170.249.45,59069,995,2023/12/22 18:44,1065873,2720.774426,41.28071543,21.57855579,19.70215964,23,21,1530,1370,78,66,66.52173913,2.44717344,74,54,65.23809524,4.022611825,78,54,65.90909091,3.356257262,11.26446281,460,420,20,0,24787.74419,290988,1,50675.42545,1049500,323576,1,47704.54545,77703.74046,1049029,290988,13,52451.45,67968.64725,0,0,0,0,1,0,0,0,0,0,0,0.913043478,65.90909091,65535,0,290359,10588,71461.18182,78745.40103,258739,8240,47201.94118,58432.40783,0,0,0,0,0,0,66.52173913,65.23809524,0,23,21,1530,1370
245.234.7.168,166.105.195.113,24245,14352,2023/12/22 18:44,6034839,41.75753487,0.994227021,0.994227021,0,6,0,252,0,42,42,42,0,0,0,0,0,42,42,42,0,0,48,0,8,0,1206967.8,4029186,0,1610784.121,6034839,4029186,0,1206967.8,1610784.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4029186,2005653,3017419.5,1011766.5,0,0,0,0,0,0,42,0,0,6,0,252,0
245.234.7.168,169.124.95.10,24245,5607,2023/12/22 18:44,6017839,20.93774858,0.498517823,0.498517823,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3008919.5,4012031,2005808,1003111.5,6017839,4012031,2005808,3008919.5,1003111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2006223,2005808,2006015.5,207.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.180,40.170.249.98,56760,443,2023/12/22 18:44,98320001,15.60211538,0.233930022,0.122050446,0.111879576,12,11,800,734,74,66,66.66666667,2.211083194,74,66,66.72727273,2.299838298,74,66,66.69565217,2.254170678,5.081285444,240,220,20,0,4469090.955,39922844,1,11368475.3,98320001,39922844,1,8938181.909,14790201.95,98302184,39939525,392,9830218.4,15231903.13,0,0,0,0,1,0,0,0,0,0,0,0.916666667,66.69565217,5840,36,39922843,17117,11476864.67,16479353.78,39922543,16378,10910976.67,15666232.36,0,0,0,0,0,0,66.66666667,66.72727273,0,12,11,800,734
245.234.7.168,184.210.106.219,24245,42361,2023/12/22 18:44,6039938,20.86114129,0.49669384,0.49669384,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3019969,4012678,2027260,992709,6039938,4012678,2027260,3019969,992709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2027260,1985418,2006339,20921,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.168,191.222.115.136,24245,56876,2023/12/22 18:44,121464,1383.125864,32.9315682,16.4657841,16.4657841,2,2,84,84,42,42,42,0,42,42,42,0,42,42,42,0,0,16,16,8,0,40488,121464,0,57258.67871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,2,2,84,84
245.234.7.145,177.107.175.5,4369,51868,2023/12/22 18:44,1246243,619.4618546,11.2337642,6.41929383,4.814470372,8,6,440,332,62,54,55,2.645751311,62,54,55.33333333,2.98142397,62,54,55.14285714,2.799416849,7.836734694,160,120,20,0,95864.84615,295514,156,113817.547,1009578,340150,374,144225.4286,150837.5812,964834,453820,1145,192966.8,161349.5884,0,0,0,0,1,0,0,0,0,0,0,0.75,55.14285714,65535,0,291012,168343,246796.6667,55624.44602,281409,223847,243977.5,22322.36258,0,0,0,0,0,0,55,55.33333333,0,8,6,440,332
245.234.7.168,66.125.189.150,24245,35927,2023/12/22 18:44,6052241,41.63746949,0.991368321,0.991368321,0,6,0,252,0,42,42,42,0,0,0,0,0,42,42,42,0,0,48,0,8,0,1210448.2,4044447,0,1616345.511,6052241,4044447,0,1210448.2,1616345.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4044447,2007794,3026120.5,1018326.5,0,0,0,0,0,0,42,0,0,6,0,252,0
245.234.7.168,160.192.180.33,24245,51132,2023/12/22 18:44,232178,361.7913842,8.614080576,4.307040288,4.307040288,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.140,168.251.40.210,51010,17166,2023/12/22 18:44,30497564,51.9385745,0.786948099,0.426263553,0.360684545,13,11,858,726,66,66,66,0,66,66,66,0,66,66,66,0,0,260,220,20,0,1325981.043,19249887,2,4275930.421,30497140,19453904,2,2541428.333,5733017.529,30497238,19408114,37332,3049723.8,6173569.036,0,0,0,0,1,0,0,0,0,0,0,0.846153846,66,65535,17280,19249522,424,3693834.125,6629036.535,19045870,36484,2959053.5,6019556.779,0,0,0,0,0,0,66,66,0,13,11,858,726
245.234.7.168,108.210.205.249,24245,6416,2023/12/22 18:44,31799,5283.185006,125.7901192,62.89505959,62.89505959,2,2,84,84,42,42,42,0,42,42,42,0,42,42,42,0,0,16,16,8,0,10599.66667,31799,0,14990.19236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,2,2,84,84
245.234.7.168,221.33.130.74,24245,57613,2023/12/22 18:45,501309,335.1226489,7.979110688,3.989555344,3.989555344,2,2,84,84,42,42,42,0,42,42,42,0,42,42,42,0,0,16,16,8,0,167103,501309,0,236319.3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,2,2,84,84
245.234.7.145,177.107.175.5,4393,51868,2023/12/22 18:45,2214740,324.191553,5.869763494,3.160641881,2.709121612,7,6,386,332,62,54,55.14285714,2.799416849,62,54,55.33333333,2.98142397,62,54,55.23076923,2.886409698,8.331360947,140,120,20,0,184561.6667,768596,1,228967.9285,1987683,768596,1,331280.5,279463.8458,1860192,995139,946,372038.4,367122.2327,0,0,0,0,1,0,0,0,0,0,0,0.857142857,55.23076923,65535,0,768182,211933,407078.25,214536.046,768373,115612,370843.8,221332.2686,0,0,0,0,0,0,55.14285714,55.33333333,0,7,6,386,332
245.234.7.168,108.190.250.122,24245,37335,2023/12/22 18:45,6004895,20.98288147,0.499592416,0.499592416,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3002447.5,3999944,2004951,997496.5,6004895,3999944,2004951,3002447.5,997496.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2004951,1994993,1999972,4979,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.145,156.111.67.123,20072,62452,2023/12/22 18:45,432367,194.2793969,4.625699926,2.312849963,2.312849963,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.145,158.60.235.5,20072,39729,2023/12/22 18:45,204120,411.5226337,9.798157946,4.899078973,4.899078973,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.168,175.238.212.90,24245,62958,2023/12/22 18:45,6020023,20.93015259,0.498336966,0.498336966,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3010011.5,4014424,2005599,1004412.5,6020023,4014424,2005599,3010011.5,1004412.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2008825,2005599,2007212,1613,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.168,168.247.162.16,24245,45205,2023/12/22 18:45,6016977,41.88149631,0.997178483,0.997178483,0,6,0,252,0,42,42,42,0,0,0,0,0,42,42,42,0,0,48,0,8,0,1203395.4,4010192,0,1604245.833,6016977,4010192,0,1203395.4,1604245.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4010192,2006785,3008488.5,1001703.5,0,0,0,0,0,0,42,0,0,6,0,252,0
245.234.7.50,187.138.211.60,59087,80,2023/12/22 18:46,493097,1512.886917,22.30798403,12.16799129,10.13999274,6,5,408,338,78,66,68,4.472135955,74,66,67.6,3.2,78,66,67.81818182,3.950101997,15.60330579,120,100,20,0,49309.7,164097,1,74901.96823,329755,165073,1,65951,80771.6126,329000,164314,15,82250,81860.55656,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,65535,54,164095,163730,163912.5,182.5,164097,163341,163722.3333,308.6717062,0,0,0,0,0,0,68,67.6,0,6,5,408,338
245.234.7.180,40.170.249.98,59388,443,2023/12/22 18:46,263475,6072.682418,91.09023627,41.74969162,49.34054464,11,13,734,866,74,66,66.72727273,2.299838298,74,66,66.61538462,2.13175484,74,66,66.66666667,2.211083194,4.888888889,220,260,20,0,11455.43478,148924,1,30908.13555,263475,167193,1,26347.5,48593.66621,205143,148924,11,17095.25,40463.33611,0,0,0,0,1,0,0,0,0,0,0,1.181818182,66.66666667,5840,25,148922,16137,49485,57410.37917,131739,15334,39795.33333,42027.46012,0,0,0,0,0,0,66.72727273,66.61538462,0,11,13,734,866
245.234.7.50,40.170.249.45,59112,995,2023/12/22 18:46,789614,3589.095431,54.45698784,29.12815629,25.32883156,23,20,1530,1304,78,66,66.52173913,2.44717344,74,54,65.2,4.118252056,78,54,65.90697674,3.395030249,11.52623039,460,400,20,0,18800.33333,319559,1,50050.19289,773274,336365,1,35148.81818,70311.29873,773205,319559,13,40695,70614.56352,0,0,0,0,1,0,0,0,0,0,0,0.869565217,65.90697674,65535,0,319261,15947,62871.9,86761.51807,303065,6166,46071.92857,73010.77128,0,0,0,0,0,0,66.52173913,65.2,0,23,20,1530,1304
245.234.7.50,40.170.249.45,59113,995,2023/12/22 18:46,740886,3290.654703,49.94020673,25.64497102,24.2952357,19,18,1266,1172,78,66,66.63157895,2.679562539,74,54,65.11111111,4.331908598,78,54,65.89189189,3.659742893,13.39371804,380,360,20,0,20580.16667,324101,1,54924.41215,722701,341751,1,40150.05556,78651.48969,724762,324101,13,42633.05882,77676.13945,0,0,0,0,1,0,0,0,0,0,0,0.947368421,65.89189189,65535,0,323804,15526,72221.875,97578.1088,306637,6298,54176.90909,82678.29505,0,0,0,0,0,0,66.63157895,65.11111111,0,19,18,1266,1172
245.234.7.50,40.170.249.45,59114,995,2023/12/22 18:46,411231,5928.541379,89.97376171,46.2027425,43.77101921,19,18,1266,1172,78,66,66.63157895,2.679562539,74,54,65.11111111,4.331908598,78,54,65.89189189,3.659742893,13.39371804,380,360,20,0,11423.08333,105930,1,21669.21718,393220,122994,1,21845.55556,31378.57481,394016,105930,13,23177.41176,30612.72226,0,0,0,0,1,0,0,0,0,0,0,0.947368421,65.89189189,65535,0,105631,15916,39479.625,29923.35895,89357,15802,30231.09091,22081.89827,0,0,0,0,0,0,66.63157895,65.11111111,0,19,18,1266,1172
245.234.7.50,54.134.187.248,59115,110,2023/12/22 18:46,446042,4344.88232,65.01629891,38.11300281,26.9032961,17,12,1134,804,78,66,66.70588235,2.823529412,78,66,67,3.31662479,78,66,66.82758621,3.040745888,9.246135553,340,240,20,0,15930.07143,116549,1,25907.44957,420753,145737,1,26297.0625,36351.84277,419381,117000,41,38125.54545,33376.09991,0,0,0,0,1,0,0,0,0,0,0,0.705882353,66.82758621,65535,24624,115951,22458,44818.875,30497.2553,116548,23058,42648.88889,29587.14062,0,0,0,0,0,0,66.70588235,67,0,17,12,1134,804
245.234.7.168,125.54.90.12,24245,30208,2023/12/22 18:46,6013574,20.95259824,0.498871387,0.498871387,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3006787,4007527,2006047,1000740,6013574,4007527,2006047,3006787,1000740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2006047,2001480,2003763.5,2283.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.145,170.128.117.206,4433,63619,2023/12/22 18:46,2819695,235.4864622,4.255779437,2.482538005,1.773241432,7,5,386,278,62,54,55.14285714,2.799416849,62,54,55.6,3.2,62,54,55.33333333,2.98142397,8.888888889,140,100,20,0,256335.9091,500948,2,196960.5216,2355603,658393,2,392600.5,203668.801,2318747,879279,388553,579686.75,186825.9648,0,0,0,0,1,0,0,0,0,0,0,0.714285714,55.33333333,65535,0,500946,292357,374262.25,79723.05189,500948,213379,392228.2,98940.39113,0,0,0,0,0,0,55.14285714,55.6,0,7,5,386,278
245.234.7.168,173.136.22.217,24245,6810,2023/12/22 18:46,6006975,41.95123169,0.99883885,0.99883885,0,6,0,252,0,42,42,42,0,0,0,0,0,42,42,42,0,0,48,0,8,0,1201395,4002089,0,1601220.441,6006975,4002089,0,1201395,1601220.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4002089,2004886,3003487.5,998601.5,0,0,0,0,0,0,42,0,0,6,0,252,0
245.234.7.145,156.59.252.248,4474,13376,2023/12/22 18:47,7797237,833.115628,15.39006702,9.875293004,5.514774015,77,43,4166,2330,62,54,54.1038961,0.905745235,62,54,54.18604651,1.2057192,62,54,54.13333333,1.024152766,1.048888889,1540,860,20,0,65523,325497,0,74925.11021,7471740,307075,0,98312.36842,90059.0674,7664869,580339,2615,182496.881,117938.6634,0,0,0,0,1,0,0,0,0,0,0,0.558441558,54.13333333,65535,64973,276854,4778,124173.8571,47423.26917,325039,5255,115234.2292,62423.64726,0,0,0,0,0,0,54.1038961,54.18604651,0,77,43,4166,2330
245.234.7.180,126.149.119.248,56369,80,2023/12/22 18:47,1636074,655.2270863,9.779508751,4.889754375,4.889754375,8,8,536,536,74,66,67,2.645751311,74,66,67,2.645751311,74,66,67,2.645751311,7,160,160,20,0,109071.6,1176971,13,289687.0249,1522602,1290643,389,217514.5714,440944.5001,1521916,1176971,13,217416.5714,395317.366,0,0,0,0,1,0,0,0,0,0,0,1,67,5840,1448,1176582,113765,468252.3333,500864.7798,1063884,112691,303645.8,380119.9951,0,0,0,0,0,0,67,67,0,8,8,536,536
